lineage	checkpoint	form_used	form_stage	raw	floor	vorp	lin_median	dead_weight_penalty	adjusted
1256	17	Alcremie-Star-Mint-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1256	18	Alcremie-Star-Mint-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1256	19	Alcremie-Star-Mint-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1257	7	Alcremie-Star-Lemon-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1257	8	Alcremie-Star-Lemon-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1257	9	Alcremie-Star-Lemon-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1257	10	Alcremie-Star-Lemon-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1257	11	Alcremie-Star-Lemon-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1257	12	Alcremie-Star-Lemon-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1257	13	Alcremie-Star-Lemon-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1257	14	Alcremie-Star-Lemon-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1257	15	Alcremie-Star-Lemon-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1257	16	Alcremie-Star-Lemon-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1257	17	Alcremie-Star-Lemon-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1257	18	Alcremie-Star-Lemon-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1257	19	Alcremie-Star-Lemon-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1258	7	Alcremie-Star-Salted-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1258	8	Alcremie-Star-Salted-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1258	9	Alcremie-Star-Salted-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1258	10	Alcremie-Star-Salted-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1258	11	Alcremie-Star-Salted-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1258	12	Alcremie-Star-Salted-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1258	13	Alcremie-Star-Salted-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1258	14	Alcremie-Star-Salted-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1258	15	Alcremie-Star-Salted-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1258	16	Alcremie-Star-Salted-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1258	17	Alcremie-Star-Salted-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1258	18	Alcremie-Star-Salted-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1258	19	Alcremie-Star-Salted-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1259	7	Alcremie-Star-Ruby-Swirl	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1259	8	Alcremie-Star-Ruby-Swirl	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1259	9	Alcremie-Star-Ruby-Swirl	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1259	10	Alcremie-Star-Ruby-Swirl	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1259	11	Alcremie-Star-Ruby-Swirl	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1259	12	Alcremie-Star-Ruby-Swirl	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1259	13	Alcremie-Star-Ruby-Swirl	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1259	14	Alcremie-Star-Ruby-Swirl	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1259	15	Alcremie-Star-Ruby-Swirl	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1259	16	Alcremie-Star-Ruby-Swirl	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1259	17	Alcremie-Star-Ruby-Swirl	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1259	18	Alcremie-Star-Ruby-Swirl	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1259	19	Alcremie-Star-Ruby-Swirl	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1260	7	Alcremie-Star-Caramel-Swirl	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1260	8	Alcremie-Star-Caramel-Swirl	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1260	9	Alcremie-Star-Caramel-Swirl	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1260	10	Alcremie-Star-Caramel-Swirl	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1260	11	Alcremie-Star-Caramel-Swirl	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1260	12	Alcremie-Star-Caramel-Swirl	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1260	13	Alcremie-Star-Caramel-Swirl	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1260	14	Alcremie-Star-Caramel-Swirl	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1260	15	Alcremie-Star-Caramel-Swirl	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1260	16	Alcremie-Star-Caramel-Swirl	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1260	17	Alcremie-Star-Caramel-Swirl	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1260	18	Alcremie-Star-Caramel-Swirl	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1260	19	Alcremie-Star-Caramel-Swirl	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1261	7	Alcremie-Star-Rainbow-Swirl	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1261	8	Alcremie-Star-Rainbow-Swirl	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1261	9	Alcremie-Star-Rainbow-Swirl	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1261	10	Alcremie-Star-Rainbow-Swirl	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1261	11	Alcremie-Star-Rainbow-Swirl	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1261	12	Alcremie-Star-Rainbow-Swirl	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1261	13	Alcremie-Star-Rainbow-Swirl	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1261	14	Alcremie-Star-Rainbow-Swirl	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1261	15	Alcremie-Star-Rainbow-Swirl	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1261	16	Alcremie-Star-Rainbow-Swirl	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1261	17	Alcremie-Star-Rainbow-Swirl	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1261	18	Alcremie-Star-Rainbow-Swirl	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1261	19	Alcremie-Star-Rainbow-Swirl	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1262	7	Alcremie-Clover-Vanilla-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1262	8	Alcremie-Clover-Vanilla-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1262	9	Alcremie-Clover-Vanilla-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1262	10	Alcremie-Clover-Vanilla-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1262	11	Alcremie-Clover-Vanilla-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1262	12	Alcremie-Clover-Vanilla-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1262	13	Alcremie-Clover-Vanilla-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1262	14	Alcremie-Clover-Vanilla-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1262	15	Alcremie-Clover-Vanilla-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1262	16	Alcremie-Clover-Vanilla-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1262	17	Alcremie-Clover-Vanilla-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1262	18	Alcremie-Clover-Vanilla-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1262	19	Alcremie-Clover-Vanilla-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1263	7	Alcremie-Clover-Ruby-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1263	8	Alcremie-Clover-Ruby-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1263	9	Alcremie-Clover-Ruby-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1263	10	Alcremie-Clover-Ruby-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1263	11	Alcremie-Clover-Ruby-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1263	12	Alcremie-Clover-Ruby-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1263	13	Alcremie-Clover-Ruby-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1263	14	Alcremie-Clover-Ruby-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1263	15	Alcremie-Clover-Ruby-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1263	16	Alcremie-Clover-Ruby-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1263	17	Alcremie-Clover-Ruby-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1263	18	Alcremie-Clover-Ruby-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1263	19	Alcremie-Clover-Ruby-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1264	7	Alcremie-Clover-Matcha-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1264	8	Alcremie-Clover-Matcha-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1264	9	Alcremie-Clover-Matcha-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1264	10	Alcremie-Clover-Matcha-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1264	11	Alcremie-Clover-Matcha-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1264	12	Alcremie-Clover-Matcha-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1264	13	Alcremie-Clover-Matcha-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1264	14	Alcremie-Clover-Matcha-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1264	15	Alcremie-Clover-Matcha-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1264	16	Alcremie-Clover-Matcha-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1264	17	Alcremie-Clover-Matcha-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1264	18	Alcremie-Clover-Matcha-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1264	19	Alcremie-Clover-Matcha-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1265	7	Alcremie-Clover-Mint-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1265	8	Alcremie-Clover-Mint-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1265	9	Alcremie-Clover-Mint-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1265	10	Alcremie-Clover-Mint-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1265	11	Alcremie-Clover-Mint-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1265	12	Alcremie-Clover-Mint-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1265	13	Alcremie-Clover-Mint-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1265	14	Alcremie-Clover-Mint-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1265	15	Alcremie-Clover-Mint-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1265	16	Alcremie-Clover-Mint-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1265	17	Alcremie-Clover-Mint-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1265	18	Alcremie-Clover-Mint-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1265	19	Alcremie-Clover-Mint-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1266	7	Alcremie-Clover-Lemon-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1266	8	Alcremie-Clover-Lemon-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1266	9	Alcremie-Clover-Lemon-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1266	10	Alcremie-Clover-Lemon-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1266	11	Alcremie-Clover-Lemon-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1266	12	Alcremie-Clover-Lemon-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1266	13	Alcremie-Clover-Lemon-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1266	14	Alcremie-Clover-Lemon-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1266	15	Alcremie-Clover-Lemon-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1266	16	Alcremie-Clover-Lemon-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1266	17	Alcremie-Clover-Lemon-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1266	18	Alcremie-Clover-Lemon-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1266	19	Alcremie-Clover-Lemon-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1267	7	Alcremie-Clover-Salted-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1267	8	Alcremie-Clover-Salted-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1267	9	Alcremie-Clover-Salted-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1267	10	Alcremie-Clover-Salted-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1267	11	Alcremie-Clover-Salted-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1267	12	Alcremie-Clover-Salted-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1267	13	Alcremie-Clover-Salted-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1267	14	Alcremie-Clover-Salted-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1267	15	Alcremie-Clover-Salted-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1267	16	Alcremie-Clover-Salted-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1267	17	Alcremie-Clover-Salted-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1267	18	Alcremie-Clover-Salted-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1267	19	Alcremie-Clover-Salted-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1268	7	Alcremie-Clover-Ruby-Swirl	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1268	8	Alcremie-Clover-Ruby-Swirl	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1268	9	Alcremie-Clover-Ruby-Swirl	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1268	10	Alcremie-Clover-Ruby-Swirl	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1268	11	Alcremie-Clover-Ruby-Swirl	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1268	12	Alcremie-Clover-Ruby-Swirl	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1268	13	Alcremie-Clover-Ruby-Swirl	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1268	14	Alcremie-Clover-Ruby-Swirl	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1268	15	Alcremie-Clover-Ruby-Swirl	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1268	16	Alcremie-Clover-Ruby-Swirl	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1268	17	Alcremie-Clover-Ruby-Swirl	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1268	18	Alcremie-Clover-Ruby-Swirl	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1268	19	Alcremie-Clover-Ruby-Swirl	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1269	7	Alcremie-Clover-Caramel-Swirl	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1269	8	Alcremie-Clover-Caramel-Swirl	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1269	9	Alcremie-Clover-Caramel-Swirl	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1269	10	Alcremie-Clover-Caramel-Swirl	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1269	11	Alcremie-Clover-Caramel-Swirl	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1269	12	Alcremie-Clover-Caramel-Swirl	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1269	13	Alcremie-Clover-Caramel-Swirl	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1269	14	Alcremie-Clover-Caramel-Swirl	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1269	15	Alcremie-Clover-Caramel-Swirl	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1269	16	Alcremie-Clover-Caramel-Swirl	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1269	17	Alcremie-Clover-Caramel-Swirl	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1269	18	Alcremie-Clover-Caramel-Swirl	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1269	19	Alcremie-Clover-Caramel-Swirl	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
127	2	Pinsir	1	0.5682	0.4059	0.0816	0.5746	0.0064	0.5618
127	3	Pinsir	1	0.5668	0.4104	0.086	0.5746	0.0079	0.5589
127	4	Pinsir	1	0.5859	0.4254	0.0678	0.5746	0	0.5859
127	5	Pinsir	1	0.5811	0.4312	0.0187	0.5746	0	0.5811
127	6	Pinsir	1	0.6023	0.3355	0.1118	0.5746	0	0.6023
127	7	Pinsir	1	0.5594	0.3016	0.0358	0.5746	0.0152	0.5442
127	8	Pinsir	1	0.4701	0.2694	-0.0289	0.5746	0.1045	0.3656
127	9	Pinsir	1	0.5851	0.3894	0.0613	0.5746	0	0.5851
127	10	Pinsir	1	0.6871	0.402	0.172	0.5746	0	0.6871
127	11	Pinsir	1	0.6011	0.4396	0.0737	0.5746	0	0.6011
127	12	Pinsir	1	0.5106	0.3532	0.024	0.5746	0.064	0.4466
127	13	Pinsir	1	0.5928	0.3736	0.0801	0.5746	0	0.5928
127	14	Pinsir	1	0.623	0.3778	0.0988	0.5746	0	0.623
127	15	Pinsir	1	0.6149	0.4608	0.0799	0.5746	0	0.6149
127	16	Pinsir	1	0.5397	0.3422	0.0395	0.5746	0.035	0.5047
127	17	Pinsir	1	0.5451	0.3324	0.031	0.5746	0.0295	0.5156
127	18	Pinsir	1	0.5213	0.3155	0.041	0.5746	0.0534	0.4679
127	19	Pinsir	1	0.5527	0.3285	0.056	0.5746	0.022	0.5307
1270	7	Alcremie-Clover-Rainbow-Swirl	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1270	8	Alcremie-Clover-Rainbow-Swirl	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1270	9	Alcremie-Clover-Rainbow-Swirl	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1270	10	Alcremie-Clover-Rainbow-Swirl	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1270	11	Alcremie-Clover-Rainbow-Swirl	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1270	12	Alcremie-Clover-Rainbow-Swirl	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1270	13	Alcremie-Clover-Rainbow-Swirl	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1270	14	Alcremie-Clover-Rainbow-Swirl	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1270	15	Alcremie-Clover-Rainbow-Swirl	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1270	16	Alcremie-Clover-Rainbow-Swirl	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1270	17	Alcremie-Clover-Rainbow-Swirl	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1270	18	Alcremie-Clover-Rainbow-Swirl	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1270	19	Alcremie-Clover-Rainbow-Swirl	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1271	7	Alcremie-Vanilla-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1271	8	Alcremie-Vanilla-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1271	9	Alcremie-Vanilla-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1271	10	Alcremie-Vanilla-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1271	11	Alcremie-Vanilla-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1271	12	Alcremie-Vanilla-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1271	13	Alcremie-Vanilla-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1271	14	Alcremie-Vanilla-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1271	15	Alcremie-Vanilla-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1271	16	Alcremie-Vanilla-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1271	17	Alcremie-Vanilla-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1271	18	Alcremie-Vanilla-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1271	19	Alcremie-Vanilla-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1272	7	Alcremie-Ruby-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1272	8	Alcremie-Ruby-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1272	9	Alcremie-Ruby-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1272	10	Alcremie-Ruby-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1272	11	Alcremie-Ruby-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1272	12	Alcremie-Ruby-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1272	13	Alcremie-Ruby-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1272	14	Alcremie-Ruby-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1272	15	Alcremie-Ruby-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1272	16	Alcremie-Ruby-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1272	17	Alcremie-Ruby-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1272	18	Alcremie-Ruby-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1272	19	Alcremie-Ruby-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1273	7	Alcremie-Matcha-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1273	8	Alcremie-Matcha-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1273	9	Alcremie-Matcha-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1273	10	Alcremie-Matcha-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1273	11	Alcremie-Matcha-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1273	12	Alcremie-Matcha-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1273	13	Alcremie-Matcha-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1273	14	Alcremie-Matcha-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1273	15	Alcremie-Matcha-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1273	16	Alcremie-Matcha-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1273	17	Alcremie-Matcha-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1273	18	Alcremie-Matcha-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1273	19	Alcremie-Matcha-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1274	7	Alcremie-Mint-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1274	8	Alcremie-Mint-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1274	9	Alcremie-Mint-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1274	10	Alcremie-Mint-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1274	11	Alcremie-Mint-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1274	12	Alcremie-Mint-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1274	13	Alcremie-Mint-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1274	14	Alcremie-Mint-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1274	15	Alcremie-Mint-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1274	16	Alcremie-Mint-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1274	17	Alcremie-Mint-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
1274	18	Alcremie-Mint-Cream	1	0.5753	0.3192	0.0709	0.6089	0.0336	0.5417
1274	19	Alcremie-Mint-Cream	1	0.6089	0.3846	0.0999	0.6089	0	0.6089
1275	7	Alcremie-Lemon-Cream	1	0.6173	0.3903	0.0948	0.6089	0	0.6173
1275	8	Alcremie-Lemon-Cream	1	0.6118	0.3482	0.0785	0.6089	0	0.6118
1275	9	Alcremie-Lemon-Cream	1	0.5691	0.3151	0.0475	0.6089	0.0398	0.5293
1275	10	Alcremie-Lemon-Cream	1	0.6562	0.3937	0.14	0.6089	0	0.6562
1275	11	Alcremie-Lemon-Cream	1	0.6738	0.5264	0.0911	0.6089	0	0.6738
1275	12	Alcremie-Lemon-Cream	1	0.5168	0.3648	0.0059	0.6089	0.0921	0.4247
1275	13	Alcremie-Lemon-Cream	1	0.6483	0.4073	0.0866	0.6089	0	0.6483
1275	14	Alcremie-Lemon-Cream	1	0.6093	0.3849	0.0638	0.6089	0	0.6093
1275	15	Alcremie-Lemon-Cream	1	0.6043	0.4441	0.0662	0.6089	0.0046	0.5997
1275	16	Alcremie-Lemon-Cream	1	0.5699	0.3858	0.0319	0.6089	0.039	0.5309
1275	17	Alcremie-Lemon-Cream	1	0.5461	0.3543	0.0468	0.6089	0.0628	0.4833
