sheet	trainer	header_row	location	variant	battle_format	col	species	held_item	field_effect	mega_ability	is_mega	level	level_mode	nature	ability	moves	n_moves	evs	ivs	species_id	item_id	illegal_moves	speed_stat	moves_source_typo
Hot House	5 BADGES	135		NONE	single	6	Mismagius	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Levitate	Dazzling Gleam;Shadow Ball;Psychic;Energy Ball	4	6 HP / 252 SpA / 252 Spe	NONE	429.0	479	0		NONE
Hot House	5 BADGES	135		NONE	single	8	Ampharos	Ampharosite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Mold Breaker	Thunderbolt;Dragon Pulse;Aura Sphere;Agility	4	6 HP / 252 SpA / 252 Spe	NONE	181.0	307	1		NONE
Hot House	GUITARIST BRIAN	148	Route 109 House	NONE	single	0	Silvally-Dark	Dark Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;Psychic Fangs;Rock Slide;Parting Shot	4	NONE	NONE	1191.0	285	0		NONE
Hot House	6 BADGES	148		NONE	single	2	Silvally-Flying	Flying Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	RKS System	Air Slash;Hidden Power Fighting;Shadow Ball;Tailwind	4	6 HP / 252 SpA / 252 Spe	30 Def / 30 SpA / 30 SpD / 30 Spe	1177.0	279	0		NONE
Hot House	6 BADGES	148		NONE	single	4	Silvally-Ground	Ground Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;X-Scissor;Flame Charge;Swords Dance	4	NONE	NONE	1179.0	278	0		NONE
Hot House	6 BADGES	148		NONE	single	6	Silvally-Grass	Grass Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;U-turn;Fire Fang;Ice Fang	4	NONE	NONE	1186.0	274	0		NONE
Hot House	6 BADGES	148		NONE	single	8	Silvally-Ice	Ice Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	RKS System	Ice Beam;Thunderbolt;Flamethrower;Surf	4	6 HP / 252 SpA / 252 Spe	NONE	1189.0	275	0		NONE
Hot House	6 BADGES	148		NONE	single	10	Silvally	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;Iron Head;Dragon Claw;Shadow Claw	4	NONE	NONE	773.0	479	0		NONE
Hot House	BEAUTY JOHANNA	161	Route 109 House	NONE	single	0	Silvally-Ghost	Ghost Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Battle Armor	Shadow Ball;Tri Attack;Ice Beam;Parting Shot	4	6 HP / 252 SpA / 252 Spe	NONE	1182.0	283	0		NONE
Hot House	6 BADGES	161		NONE	single	2	Silvally-Electric	Electric Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	RKS System	Ice Beam;Thunderbolt;Flamethrower;Surf	4	6 HP / 252 SpA / 252 Spe	NONE	1187.0		0		NONE
Hot House	6 BADGES	161		NONE	single	4	Silvally-Water	Water Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;Thunder Fang;Flame Charge;Swords Dance	4	NONE	NONE	1185.0	272	0		NONE
Hot House	6 BADGES	161		NONE	single	6	Silvally-Bug	Bug Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;U-turn;Rock Slide;Fire Fang	4	NONE	NONE	1181.0	281	0		NONE
Hot House	6 BADGES	161		NONE	single	8	Silvally-Fairy	Fairy Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;Fire Fang;Psychic Fangs;Swords Dance	4	NONE	NONE	1192.0	287	0		NONE
Hot House	6 BADGES	161		NONE	single	10	Silvally-Steel	Steel Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Hasty	RKS System	Steel Beam;Explosion;Shadow Claw;Parting Shot	4	NONE	NONE	1183.0	286	0		NONE
Hot House	SAILOR DWAYNE	173	Route 109 House	NONE	single	0	Silvally-Fire	Fire Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Naive	RKS System	Multi-Attack;Thunderbolt;Surf;Ice Beam	4	NONE	NONE	1184.0	271	0		NONE
Hot House	6 BADGES	173		NONE	single	2	Silvally-Dragon	Dragon Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;Iron Head;Flame Charge;Swords Dance	4	NONE	NONE	1190.0	284	0		NONE
Hot House	6 BADGES	173		NONE	single	4	Silvally-Fighting	Fighting Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Multi-Attack;X-Scissor;Crunch;Rock Slide	4	NONE	NONE	1176.0		0		NONE
Hot House	6 BADGES	173		NONE	single	6	Silvally-Poison	Poison Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Hasty	Battle Armor	Multi-Attack;Surf;Crunch;Thunderbolt	4	NONE	NONE	1178.0	277	0		NONE
Hot House	6 BADGES	173		NONE	single	8	Silvally-Psychic	Psychic Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Hasty	RKS System	Multi-Attack;Air Slash;X-Scissor;Parting Shot	4	NONE	NONE	1188.0	280	0		NONE
Hot House	6 BADGES	173		NONE	single	10	Silvally-Rock	Rock Memory	NONE	NONE	False	Player's Highest Lv	scales_to_player	Naive	RKS System	Multi-Attack;Surf;Flamethrower;Work Up	4	NONE	NONE	1180.0	282	0		NONE
Hot House	GUITARIST BRIAN	185	Route 109 House	NONE	double	0	Sandy Shocks	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Water Compaction	Bulldoze;Parabolic Charge;Substitute	3	NONE	NONE	1381.0	481	0		NONE
Hot House	7 BADGES	185		NONE	double	2	Rhyperior	Weakness Policy	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Solid Rock	Stone Edge;Hammer Arm;Drill Run;Dragon Tail	4	6 HP / 252 Atk / 252 Spe	NONE	464.0		0		NONE
Hot House	7 BADGES	185		NONE	double	4	Rotom-Fan	Lum Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Motor Drive	Air Slash;Discharge;Shadow Ball;Will-O-Wisp	4	NONE	NONE	1067.0	522	0		NONE
Hot House	7 BADGES	185		NONE	double	6	Orthworm	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Impish	Earth Eater	Heavy Slam;Body Press;Stomping Tantrum;Coil	4	6 HP / 252 Def / 252 Atk	NONE	1357.0	472	0		NONE
Hot House	7 BADGES	185		NONE	double	8	Marowak-Alola	Thick Club	NONE	NONE	False	Player's Highest Lv	scales_to_player	Brave	Lightning Rod	Heat Wave;Shadow Bone;Bonemerang;Icy Wind	4	6 HP / 252 Atk / 252 SpA	NONE	973.0	394	0		NONE
Hot House	7 BADGES	185		NONE	double	10	Lanturn	Weakness Policy	NONE	NONE	False	Player's Highest Lv	scales_to_player	Bold	Volt Absorb	Parabolic Charge;Scald;Dazzling Gleam;Ice Beam	4	6 HP / 252 Def / 252 SpA	NONE	171.0		0		NONE
Hot House	7 BADGES	197		NONE	single	2	Overqwil	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Intimidate	Toxic Spikes;Haze;Barb Barrage;Throat Chop	4	6 HP / 252 Atk / 252 Spe	NONE	904.0	472	1		NONE
Hot House	7 BADGES	197		NONE	single	4	Galvantula	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Compound Eyes	Sticky Web;Thunder;Bug Buzz;Giga Drain	4	NONE	NONE	596.0	481	0		NONE
Hot House	7 BADGES	197		NONE	single	8	Armarouge	White Herb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Mega Launcher	Armor Cannon;Aura Sphere;Dragon Pulse;Psyshock	4	NONE	NONE	1324.0	460	0		NONE
Hot House	7 BADGES	197		NONE	single	6	Hydrapple	Assault Vest	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Regenerator	Fickle Beam;Energy ball;Earth Power;Hidden Power Fire	4	NONE	NONE	1426.0	503	0		NONE
Hot House	SAILOR DWAYNE	210	Route 109 House	NONE	single	0	Ferrothorn	Quick Claw	NONE	NONE	False	Player's Highest Lv	scales_to_player	Relaxed	Iron Barbs	Gyro Ball;Power Whip;Stealth Rock;Explosion	4	252 HP / 6 Atk / 252 Def	NONE	598.0	462	0		Steath Rock
Hot House	7 BADGES	210		NONE	single	2	Ceruledge	Air Balloon	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Flash fire	Bitter Blade;Shadow Claw;Close Combat;Shadow Sneak	4	6 HP / 252 Atk / 252 Spe	NONE	1325.0	497	0		NONE
Hot House	7 BADGES	210		NONE	single	4	Primarina	Throat Spray	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Liquid Voice	Hyper Voice;Moonblast;Energy Ball;Psychic	4	NONE	NONE	730.0	508	0		NONE
Hot House	7 BADGES	210		NONE	single	6	Wobbuffet	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Bold	Shadow Tag	Encore;Counter;Mirror Coat;Destiny Bond	4	252 HP / 252 Def / 6 SpA	NONE	202.0	472	1		NONE
Hot House	7 BADGES	210		NONE	single	8	Mienshao	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Regenerator	Poison Jab;Close Combat;Knock Off;U-turn	4	6 HP / 252 Atk / 252 Spe	NONE	620.0	479	0		NONE
Hot House	7 BADGES	210		NONE	single	10	Salamence	Salamencite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Intimidate	Double-Edge;Iron Head;Dragon Claw;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	373.0	328	1		NONE
Optional Bosses	URSULA	1	Vendanturf Town	NONE	double	0	Oricorio-Baile	Charti Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Dancer	Revelation Dance;Quiver Dance;Air Cutter;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	741.0	561	0		NONE
Optional Bosses	URSULA	1	Vendanturf Town	NONE	double	2	Oricorio-Pa'u	Charti Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Dancer	Revelation Dance;Quiver Dance;Air Cutter;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	1170.0	561	0		NONE
Optional Bosses	URSULA	1	Vendanturf Town	NONE	double	4	Oricorio-Sensu	Charti Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Dancer	Revelation Dance;Quiver Dance;Air Cutter;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	1171.0	561	0		NONE
Optional Bosses	URSULA	1	Vendanturf Town	NONE	double	6	Oricorio-Pom-Pom	Charti Berry	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	Dancer	Revelation Dance;Quiver Dance;Air Cutter;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	1169.0	561	0		NONE
Optional Bosses	BLACK BELT DAISUKE	13	Route 111	NONE	single	0	Granbull	Expert Belt	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Adamant	Intimidate	Play Rough;Ice Fang;Jaw Lock;Roar	4	6 HP / 252 Atk / 252 Spe	NONE	210.0	477	0		NONE
Optional Bosses	BLACK BELT DAISUKE	13	Route 111	NONE	single	2	Krookodile	Focus Sash	NONE	NONE	False	Player's Highest Lv -2	scales_to_player	Jolly	Intimidate	Earthquake;Stone Edge;Knock Off;Cut	4	6 HP / 252 Atk / 252 Spe	NONE	553.0	481	0		NONE
Optional Bosses	BLACK BELT DAISUKE	13	Route 111	NONE	single	4	Hitmontop	Wide Lens	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Intimidate	Triple Axel;Triple Kick;Sucker Punch;Facade	4	6 HP / 252 Atk / 252 Spe	NONE	237.0	474	0		NONE
Optional Bosses	BLACK BELT DAISUKE	13	Route 111	NONE	single	6	Hitmonchan	Punching Glove	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Adamant	Iron Fist	Drain Punch;Fire Punch;Thunder Punch;Mach Punch	4	6 HP / 252 Atk / 252 Spe	NONE	107.0	902	0		NONE
Optional Bosses	BLACK BELT DAISUKE	13	Route 111	NONE	single	8	Hitmonlee	Kicking Shoes	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Striker	High Jump Kick;Sucker Punch;Blaze Kick;Aqua Step	4	6 HP / 252 Atk / 252 Spe	NONE	106.0	980	0		NONE
Optional Bosses	WINSTRATE VICTOR	26		NONE	single	0	Boltund	Muscle Band	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Strong Jaw	Thunder Fang;Ice Fang;Psychic Fangs;Crunch	4	6 HP / 252 Atk / 252 Spe	NONE	836.0	475	0		NONE
Optional Bosses	B2B2B2B	26		NONE	single	2	Pidgeot-Mega	Pidgeotite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Timid	No Guard	Hurricane;Facade;Heat Wave;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	911.0	297	0		NONE
Optional Bosses	WINSTRATE VICTORIA	26		NONE	single	4	Cetitan	Never-Melt Ice	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Adamant	Sheer Force	Icicle Crash;Body Slam;Bulldoze;Ice Shard	4	6 HP / 252 Atk / 252 Spe	NONE	1364.0	430	1		NONE
Optional Bosses	B2B2B2B	26		NONE	single	6	Slowbro-Mega	Slowbronite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Modest	Regenerator	Scald;Psychic;Yawn;Slack Off	4	6 HP / 252 SpA / 252 Spe	NONE	913.0	299	0		NONE
Optional Bosses	WINSTRATE VIVI	26		NONE	single	8	Pelipper	Sharp Beak	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Modest	Drizzle	Scald;Hurricane;Ice Beam;Roost	4	6 HP / 252 SpA / 252 Spe	NONE	279.0	434	0		NONE
Optional Bosses	B2B2B2B	26		NONE	single	10	Scizor-Mega	Scizorite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Technician	Bullet Punch;Lunge;Swords Dance;Dual Wingbeat	4	6 HP / 252 Atk / 252 Spe	NONE	923.0	309	1		NONE
Optional Bosses	WINSTRATE VICKY	26		NONE	single	12	Duraludon	Eviolite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Bold	Heavy Metal	Flash Cannon;Dragon Pulse;Body Press;Thunderbolt	4	252 HP / 252 Def / 6 SpA	NONE	884.0	494	0		NONE
Optional Bosses	WINSTRATE VICKY	26		NONE	single	14	Medicham-Mega	Medichamite	NONE	NONE	False	Player's Highest Lv -1	scales_to_player	Jolly	Huge Power	Fake Out;Drain Punch;Zen Headbutt;Ice Punch	4	6 HP / 252 Atk / 252 Spe	NONE	934.0	320	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	0	Galvantula	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Compound Eyes	Sticky Web;Thunder;Bug Buzz;Giga Drain	4	6 HP / 252 SpA / 252 Spe	NONE	596.0	481	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	2	Malamar	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Contrary	Superpower;Night Slash;Psycho Cut;Pluck	4	6 HP / 252 Atk / 252 Spe	NONE	687.0	472	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	4	Darmanitan	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Sheer Force	Flare Blitz;Rock Slide;Earthquake;Brick Break	4	6 HP / 252 Atk / 252 Spe	NONE	555.0	479	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	6	Mimikyu	Spell Tag	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Disguise	Swords Dance;Shadow Claw;Play Rough;Shadow Sneak	4	6 HP / 252 Atk / 252 Spe	NONE	778.0	438	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	8	Greninja	Expert Belt	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Protean	Water Shuriken;Ice Beam;Dark Pulse;Surf	4	6 HP / 252 SpA / 252 Spe	NONE	658.0	477	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	10	Torterra	NONE	NONE	Ice Eater	True	Player's Highest Lv	scales_to_player	Adamant	Overgrow	Seed Bomb;Earthquake;Rock Slide;Heavy Slam	4	6 HP / 252 Atk / 252 Spe	NONE	389.0	NONE	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	0	Rillaboom	Terrain Extender	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Grassy Surge	High Horsepower;Wood Hammer;Taunt;Drain Punch	4	6 HP / 252 Atk / 252 Spe	NONE	812.0		0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	2	Alakazam	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Inner Focus	Psychic;Shadow Ball;Grass Knot;Focus Blast	4	6 HP / 252 SpA / 252 Spe	NONE	65.0	481	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	4	Tyranitar	Chople Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Unnerve	Crunch;Rock Slide;High Horsepower;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	248.0	555	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	6	Ampharos	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Static	Thunderbolt;Dragon Pulse;Signal Beam;Aura Sphere	4	6 HP / 252 SpA / 252 Spe	NONE	181.0	479	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	8	Florges	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Natural Cure	Moonblast;Energy Ball;Wish;Hidden Power Fire	4	6 HP / 252 SpA / 252 Spe	30 Atk / 30 SpA / 30 Spe	671.0	472	0		NONE
Optional Bosses	TRAINER X	38	Fortree City	NONE	single	10	Empoleon	NONE	NONE	Emperor's Presence	True	Player's Highest Lv	scales_to_player	Jolly	Torrent	Cut;Liquidation;Drill Peck;Brick Break	4	6 HP / 252 Atk / 252 Spe	NONE	395.0	NONE	0		NONE
Optional Bosses	TRAINER CAP	62	Fortree City	NONE	single	0	Muk-Alola	Air Balloon	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Poison Touch	Knock Off;Poison Jab;Ice Punch;Toxic	4	6 HP / 252 Atk / 252 Spe	NONE	971.0	497	0		NONE
Optional Bosses	TRAINER CAP	62	Fortree City	NONE	single	2	Conkeldurr	Punching Glove	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Iron Fist	Drain Punch;Thunder Punch;Mach Punch;Fire Punch	4	6 HP / 252 Atk / 252 Spe	NONE	534.0	902	0		NONE
Optional Bosses	TRAINER CAP	62	Fortree City	NONE	single	4	Donphan	Custap Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Sturdy	Earthquake;Knock Off;Rock Slide;Play Rough	4	6 HP / 252 Atk / 252 Spe	NONE	232.0	576	0		NONE
Optional Bosses	TRAINER CAP	62	Fortree City	NONE	single	6	Lanturn	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Volt Absorb	Scald;Thunder Wave;Confuse Ray;Thunderbolt	4	6 HP / 252 SpA / 252 Spe	NONE	171.0	472	0		NONE
Optional Bosses	TRAINER CAP	62	Fortree City	NONE	single	8	Celesteela	Assault Vest	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Beast Boost	Air Slash;Flamethrower;Flash Cannon;Giga Drain	4	6 HP / 252 SpA / 252 Spe	NONE	797.0	503	0		NONE
Optional Bosses	TRAINER CAP	62	Fortree City	NONE	single	10	Charizard-Mega-X	Charizardite X	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Tough Claws	Earthquake;Flare Blitz;Dragon Claw;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	907.0	293	0		NONE
Optional Bosses	TRAINER SUNBIRD	74	Mossdeep City	NONE	single	0	Glimmora	Black Sludge	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Toxic Debris	Stealth Rock;Hidden Power Dark;Sludge Wave;Power Gem	4	6 HP / 252 SpA / 252 Spe	NONE	1359.0	487	0		NONE
Optional Bosses	TRAINER SUNBIRD	74	Mossdeep City	NONE	single	2	Dracovish	Quick Claw	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Strong Jaw	Fishious Rend;Crunch;Psychic Fangs;Ancient Power	4	6 HP / 252 Atk / 252 Spe	NONE	882.0	462	0		NONE
Optional Bosses	TRAINER SUNBIRD	74	Mossdeep City	NONE	single	4	Dragonite	Sitrus Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Gentle	Multiscale	Extreme Speed;Outrage;Aqua Tail;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	149.0	523	0		NONE
Optional Bosses	TRAINER SUNBIRD	74	Mossdeep City	NONE	single	6	Meowscarada	Sitrus Berry	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Protean	Night Slash;U-turn;Play Rough;Energy Ball	4	6 HP / 252 Atk / 252 Spe	NONE	1291.0	523	0		NONE
Optional Bosses	TRAINER SUNBIRD	74	Mossdeep City	NONE	single	8	Skeledirge	Throat Spray	NONE	NONE	False	Player's Highest Lv	scales_to_player	Modest	Unaware	Snarl;Hex;Hyper Voice;Torch Song	4	6 HP / 252 SpA / 252 Spe	NONE	1294.0	508	0		NONE
Optional Bosses	TRAINER SUNBIRD	74	Mossdeep City	NONE	single	10	Tyrantrum	Metronome	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Strong Jaw	Poison Fang;Rock Slide;Crunch;Dragon Claw	4	6 HP / 252 Atk / 252 Spe	NONE	697.0	483	0		NONE
Optional Bosses	TRAINER SUNEAL	86	Mossdeep City	NONE	single	0	Dragapult	Draco Plate	NONE	NONE	False	Player's Highest Lv	scales_to_player	Naive	Infiltrator	Dragon Darts;Hex;Will-O-Wisp;U-turn	4	252 Atk / 6 SpA / 252 Spe	NONE	887.0	263	0		NONE
Optional Bosses	TRAINER SUNEAL	86	Mossdeep City	NONE	single	2	Blaziken	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Blaze	Flame Charge;Flare Blitz;Swords Dance;Close Combat	4	6 HP / 252 Atk / 252 Spe	NONE	257.0	479	0		NONE
Optional Bosses	TRAINER SUNEAL	86	Mossdeep City	NONE	single	4	Sneasler	Choice Scarf	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Poison Touch	Close Combat;Dire Claw;U-turn;Rock Slide	4	6 HP / 252 Atk / 252 Spe	NONE	903.0	444	0		NONE
Optional Bosses	TRAINER SUNEAL	86	Mossdeep City	NONE	single	6	Baxcalibur	Loaded Dice	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Thermal Exchange	Dragon Dance;Icicle Spear;Scale Shot;Earthquake	4	6 HP / 252 Atk / 252 Spe	NONE	1390.0	904	0		NONE
Optional Bosses	TRAINER SUNEAL	86	Mossdeep City	NONE	single	8	Gyarados-Mega	Gyaradosite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Mold Breaker	Waterfall;Crunch;Ice Fang;Dragon Dance	4	6 HP / 252 Atk / 252 Spe	NONE	917.0	303	0		NONE
Optional Bosses	TRAINER SUNEAL	86	Mossdeep City	NONE	single	10	Kingambit	Black Glasses	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Supreme Overlord	Iron Head;Sucker Punch;Low Kick;Kowtow Cleave	4	6 HP / 252 Atk / 252 Spe	NONE	1375.0	440	0		NONE
Optional Bosses	TRAINER DOLLAMIKE	99	Mossdeep City	NONE	single	0	Gengar	Gengarite	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Levitate	Hypnosis;Shadow Ball;Sludge Bomb;Nasty Plot	4	6 HP / 252 SpA / 252 Spe	NONE	94.0	300	0		NONE
Optional Bosses	TRAINER DOLLAMIKE	99	Mossdeep City	NONE	single	2	Blaziken	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Striker	Flame Charge;Brick Break;Swords Dance;Blaze Kick	4	6 HP / 252 Atk / 252 Spe	NONE	257.0	472	0		NONE
Optional Bosses	TRAINER DOLLAMIKE	99	Mossdeep City	NONE	single	4	Ninetales-Alola	Shell Bell	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Snow Warning	Blizzard;Aurora Veil;Dazzling Gleam;Freeze-Dry	4	6 HP / 252 SpA / 252 Spe	NONE	962.0	473	0		NONE
Optional Bosses	TRAINER DOLLAMIKE	99	Mossdeep City	NONE	single	6	Swampert	Muscle Band	NONE	NONE	False	Player's Highest Lv	scales_to_player	Impish	Torrent	Muddy Water;Rock Slide;Stealth Rock;Earthquake	4	252 HP / 6 Atk / 252 Def	NONE	260.0	475	0		NONE
Optional Bosses	TRAINER DOLLAMIKE	99	Mossdeep City	NONE	single	8	Sylveon	Focus Sash	NONE	NONE	False	Player's Highest Lv	scales_to_player	Bold	Pixilate	Calm Mind;Iron Tail;Dazzling Gleam;Psyshock	4	252 HP / 252 Def / 6 SpA	NONE	700.0	481	0		NONE
Optional Bosses	TRAINER DOLLAMIKE	99	Mossdeep City	NONE	single	10	Silvally	Leftovers	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	RKS System	Thunder Fang;Rock Slide;Parting Shot;Multi-Attack	4	6 HP / 252 Atk / 252 Spe	NONE	773.0	472	0		NONE
Optional Bosses	TRAINER DANNI	111	Sootopolis City	NONE	single	0	Urshifu-Rapid-Strike	Life Orb	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Unseen Fist	Surging Strikes;Close Combat;Aqua Jet;U-turn	4	6 HP / 252 Atk / 252 Spe	NONE	1230.0	479	0		NONE
Optional Bosses	TRAINER DANNI	111	Sootopolis City	NONE	single	2	Darkrai	Expert Belt	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Bad Dreams	Dark Pulse;Focus Blast;Dark Void;Nasty Plot	4	6 HP / 252 SpA / 252 Spe	NONE	491.0	477	0		NONE
Optional Bosses	TRAINER DANNI	111	Sootopolis City	NONE	single	4	Dragapult	Choice Specs	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Infiltrator	Dragon Pulse;Shadow Ball;Flamethrower;Thunderbolt	4	6 HP / 252 SpA / 252 Spe	NONE	887.0	443	0		NONE
Optional Bosses	TRAINER DANNI	111	Sootopolis City	NONE	single	6	Cinderace	Muscle Band	NONE	NONE	False	Player's Highest Lv	scales_to_player	Jolly	Libero	Pyro Ball;High Jump Kick;Sucker Punch;U-turn	4	6 HP / 252 Atk / 252 Spe	NONE	815.0	475	1		NONE
Optional Bosses	TRAINER DANNI	111	Sootopolis City	NONE	single	8	Flutter Mane	Booster Energy	NONE	NONE	False	Player's Highest Lv	scales_to_player	Timid	Protosynthesis	Shadow Ball;Moonblast;Mystical Fire;Power Gem	4	6 HP / 252 SpA / 252 Spe	NONE	1379.0	906	0		NONE
Optional Bosses	TRAINER DANNI	111	Sootopolis City	NONE	single	10	Melmetal	Assault Vest	NONE	NONE	False	Player's Highest Lv	scales_to_player	Adamant	Iron Fist	Double Iron Bash;Earthquake;Ice Punch;Thunder Punch	4	6 HP / 252 Atk / 252 Spe	NONE	809.0	503	0		NONE
